PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
JUNE_a103,8,10,18,0.44,0.56
JUNE_a120,34,52,86,0.4,0.6
JUNE_a135,0,2,2,0,1
JUNE_a45,12,7,19,0.63,0.37
JUNE_a60,51,61,112,0.46,0.54
JUNE_a72,8,11,19,0.42,0.58
JUNE_a90,46,41,87,0.53,0.47
JUPL_a0,75,44,119,0.63,0.37
JUPL_a30,71,59,130,0.55,0.45
JUPL_a36,52,66,118,0.44,0.56
JUPL_a45,7,14,21,0.33,0.67
JUPL_a60,50,57,107,0.47,0.53
JUPL_a72,11,10,21,0.52,0.48
JUSA_a0,20,17,37,0.54,0.46
JUSA_a30,78,82,160,0.49,0.51
JUSA_a36,11,20,31,0.35,0.65
JUSA_a45,67,89,156,0.43,0.57
JUUR_a103,44,43,87,0.51,0.49
JUUR_a120,6,10,16,0.38,0.62
JUUR_a135,34,31,65,0.52,0.48
JUUR_a144,11,20,31,0.35,0.65
JUUR_a150,9,7,16,0.56,0.44
JUUR_a180,0,2,2,0,1
JUUR_a90,7,4,11,0.64,0.36
MAJU_a0,6,9,15,0.4,0.6
MAJU_a103,13,3,16,0.81,0.19
MAJU_a120,4,11,15,0.27,0.73
MAJU_a135,5,7,12,0.42,0.58
MAJU_a144,9,3,12,0.75,0.25
MAJU_a150,10,2,12,0.83,0.17
MAJU_a180,1,5,6,0.17,0.83
MAJU_a30,15,18,33,0.45,0.55
MAJU_a36,17,15,32,0.53,0.47
MAJU_a45,12,9,21,0.57,0.43
MAJU_a60,12,10,22,0.55,0.45
MAJU_a72,32,37,69,0.46,0.54
MAJU_a90,19,21,40,0.48,0.52
MANE_a0,4,10,14,0.29,0.71
MANE_a103,12,9,21,0.57,0.43
MANE_a120,12,9,21,0.57,0.43
MANE_a135,8,12,20,0.4,0.6
MANE_a144,10,10,20,0.5,0.5
MANE_a150,11,7,18,0.61,0.39
MANE_a180,4,2,6,0.67,0.33
MANE_a30,28,35,63,0.44,0.56
MANE_a36,40,51,91,0.44,0.56
MANE_a45,33,50,83,0.4,0.6
MANE_a60,12,10,22,0.55,0.45
MANE_a72,10,11,21,0.48,0.52
MANE_a90,11,10,21,0.52,0.48
MAPL_a0,7,8,15,0.47,0.53
MAPL_a103,9,12,21,0.43,0.57
MAPL_a120,11,4,15,0.73,0.27
MAPL_a135,4,10,14,0.29,0.71
MAPL_a144,4,9,13,0.31,0.69
MAPL_a150,1,13,14,0.07,0.93
MAPL_a180,3,3,6,0.5,0.5
MAPL_a30,9,18,27,0.33,0.67
MAPL_a36,14,13,27,0.52,0.48
MAPL_a45,12,14,26,0.46,0.54
MAPL_a60,14,13,27,0.52,0.48
MAPL_a72,17,10,27,0.63,0.37
MAPL_a90,27,28,55,0.49,0.51
MASA_a0,10,5,15,0.67,0.33
MASA_a103,9,4,13,0.69,0.31
MASA_a120,9,4,13,0.69,0.31
MASA_a135,6,6,12,0.5,0.5
MASA_a144,2,11,13,0.15,0.85
MASA_a150,7,6,13,0.54,0.46
MASA_a180,5,1,6,0.83,0.17
MASA_a30,32,39,71,0.45,0.55
MASA_a36,20,11,31,0.65,0.35
MASA_a45,16,15,31,0.52,0.48
MASA_a60,13,17,30,0.43,0.57
MASA_a72,19,12,31,0.61,0.39
MASA_a90,33,33,66,0.5,0.5
MAUR_a0,6,4,10,0.6,0.4
MAUR_a103,12,11,23,0.52,0.48
MAUR_a120,6,15,21,0.29,0.71
MAUR_a135,13,6,19,0.68,0.32
MAUR_a144,17,10,27,0.63,0.37
MAUR_a150,13,13,26,0.5,0.5
MAUR_a180,9,4,13,0.69,0.31
MAUR_a30,13,8,21,0.62,0.38
MAUR_a36,14,7,21,0.67,0.33
MAUR_a45,9,11,20,0.45,0.55
MAUR_a60,10,11,21,0.48,0.52
MAUR_a72,8,12,20,0.4,0.6
MAUR_a90,21,34,55,0.38,0.62
MEJU_a0,7,13,20,0.35,0.65
MEJU_a103,7,10,17,0.41,0.59
MEJU_a120,5,10,15,0.33,0.67
MEJU_a135,26,21,47,0.55,0.45
MEJU_a144,11,16,27,0.41,0.59
MEJU_a150,9,7,16,0.56,0.44
MEJU_a180,1,6,7,0.14,0.86
MEJU_a30,20,18,38,0.53,0.47
MEJU_a36,24,20,44,0.55,0.45
MEJU_a45,24,29,53,0.45,0.55
MEJU_a60,10,7,17,0.59,0.41
MEJU_a72,11,14,25,0.44,0.56
MEJU_a90,17,17,34,0.5,0.5
MEMA_a0,9,8,17,0.53,0.47
MEMA_a103,24,24,48,0.5,0.5
MEMA_a120,9,4,13,0.69,0.31
MEMA_a135,4,7,11,0.36,0.64
MEMA_a144,4,7,11,0.36,0.64
MEMA_a150,4,7,11,0.36,0.64
MEMA_a180,2,4,6,0.33,0.67
MEMA_a30,10,10,20,0.5,0.5
MEMA_a36,18,16,34,0.53,0.47
MEMA_a45,27,15,42,0.64,0.36
MEMA_a60,16,19,35,0.46,0.54
MEMA_a72,24,18,42,0.57,0.43
MEMA_a90,20,21,41,0.49,0.51
MENE_a0,20,6,26,0.77,0.23
MENE_a103,17,19,36,0.47,0.53
MENE_a120,15,14,29,0.52,0.48
MENE_a135,17,29,46,0.37,0.63
MENE_a144,13,12,25,0.52,0.48
MENE_a150,11,20,31,0.35,0.65
MENE_a180,6,1,7,0.86,0.14
MENE_a30,13,18,31,0.42,0.58
MENE_a36,8,12,20,0.4,0.6
MENE_a45,7,12,19,0.37,0.63
MENE_a60,10,9,19,0.53,0.47
MENE_a72,14,12,26,0.54,0.46
MENE_a90,16,22,38,0.42,0.58
MEPL_a0,9,2,11,0.82,0.18
MEPL_a103,5,10,15,0.33,0.67
MEPL_a120,6,8,14,0.43,0.57
MEPL_a135,6,6,12,0.5,0.5
MEPL_a144,5,10,15,0.33,0.67
MEPL_a150,14,14,28,0.5,0.5
MEPL_a180,1,8,9,0.11,0.89
MEPL_a30,16,11,27,0.59,0.41
MEPL_a36,30,26,56,0.54,0.46
MEPL_a45,20,16,36,0.56,0.44
MEPL_a60,17,22,39,0.44,0.56
MEPL_a72,24,18,42,0.57,0.43
MEPL_a90,7,10,17,0.41,0.59
MESA_a0,16,10,26,0.62,0.38
MESA_a103,5,11,16,0.31,0.69
MESA_a120,4,12,16,0.25,0.75
MESA_a135,13,14,27,0.48,0.52
MESA_a144,10,6,16,0.62,0.38
MESA_a150,10,7,17,0.59,0.41
MESA_a180,5,2,7,0.71,0.29
MESA_a30,18,26,44,0.41,0.59
MESA_a36,17,23,40,0.42,0.57
MESA_a45,17,17,34,0.5,0.5
MESA_a60,22,17,39,0.56,0.44
MESA_a72,18,17,35,0.51,0.49
MESA_a90,20,18,38,0.53,0.47
MESU_a0,42,36,78,0.54,0.46
MEUR_a0,2,6,8,0.25,0.75
MEUR_a103,19,11,30,0.63,0.37
MEUR_a120,11,19,30,0.37,0.63
MEUR_a135,12,13,25,0.48,0.52
MEUR_a144,20,7,27,0.74,0.26
MEUR_a150,13,20,33,0.39,0.61
MEUR_a180,14,11,25,0.56,0.44
MEUR_a30,9,16,25,0.36,0.64
MEUR_a36,12,10,22,0.55,0.45
MEUR_a45,17,13,30,0.57,0.43
MEUR_a60,22,17,39,0.56,0.44
MEUR_a72,9,7,16,0.56,0.44
MEUR_a90,13,15,28,0.46,0.54
MEVE_a0,18,16,34,0.53,0.47
MEVE_a30,52,52,104,0.5,0.5
MEVE_a36,37,41,78,0.47,0.53
MEVE_a45,29,37,66,0.44,0.56
MEVE_a60,24,15,39,0.62,0.38
MEVE_a72,14,10,24,0.58,0.42
MOJU_a0,25,21,46,0.54,0.46
MOJU_a103,42,47,89,0.47,0.53
MOJU_a120,45,41,86,0.52,0.48
MOJU_a135,37,50,87,0.43,0.57
MOJU_a144,43,47,90,0.48,0.52
MOJU_a150,38,49,87,0.44,0.56
MOJU_a180,24,20,44,0.55,0.45
MOJU_a30,44,46,90,0.49,0.51
MOJU_a36,35,53,88,0.4,0.6
MOJU_a45,43,47,90,0.48,0.52
MOJU_a60,44,46,90,0.49,0.51
MOJU_a72,42,49,91,0.46,0.54
MOJU_a90,50,37,87,0.57,0.43
MOMA_a0,19,26,45,0.42,0.58
MOMA_a103,42,43,85,0.49,0.51
MOMA_a120,42,45,87,0.48,0.52
MOMA_a135,40,47,87,0.46,0.54
MOMA_a144,47,38,85,0.55,0.45
MOMA_a150,45,41,86,0.52,0.48
MOMA_a180,21,22,43,0.49,0.51
MOMA_a30,42,47,89,0.47,0.53
MOMA_a36,41,46,87,0.47,0.53
MOMA_a45,42,46,88,0.48,0.52
MOMA_a60,47,39,86,0.55,0.45
MOMA_a72,39,49,88,0.44,0.56
MOMA_a90,45,42,87,0.52,0.48
MOME_a0,22,19,41,0.54,0.46
MOME_a103,46,40,86,0.53,0.47
MOME_a120,45,42,87,0.52,0.48
MOME_a135,48,38,86,0.56,0.44
MOME_a144,42,42,84,0.5,0.5
MOME_a150,40,45,85,0.47,0.53
MOME_a180,20,21,41,0.49,0.51
MOME_a30,44,40,84,0.52,0.48
MOME_a36,37,46,83,0.45,0.55
MOME_a45,38,47,85,0.45,0.55
MOME_a60,43,44,87,0.49,0.51
MOME_a72,35,48,83,0.42,0.58
MOME_a90,45,37,82,0.55,0.45
MONE_a0,23,22,45,0.51,0.49
MONE_a103,46,42,88,0.52,0.48
MONE_a120,46,43,89,0.52,0.48
MONE_a135,44,44,88,0.5,0.5
MONE_a144,41,47,88,0.47,0.53
MONE_a150,39,49,88,0.44,0.56
MONE_a180,18,26,44,0.41,0.59
MONE_a30,43,49,92,0.47,0.53
MONE_a36,47,45,92,0.51,0.49
MONE_a45,48,42,90,0.53,0.47
MONE_a60,55,37,92,0.6,0.4
MONE_a72,47,46,93,0.51,0.49
MONE_a90,39,49,88,0.44,0.56
MOPL_a0,22,22,44,0.5,0.5
MOPL_a103,47,43,90,0.52,0.48
MOPL_a120,48,39,87,0.55,0.45
MOPL_a135,32,53,85,0.38,0.62
MOPL_a144,36,52,88,0.41,0.59
MOPL_a150,40,46,86,0.47,0.53
MOPL_a180,23,21,44,0.52,0.48
MOPL_a30,47,43,90,0.52,0.48
MOPL_a36,50,40,90,0.56,0.44
MOPL_a45,44,46,90,0.49,0.51
MOPL_a60,41,48,89,0.46,0.54
MOPL_a72,37,53,90,0.41,0.59
MOPL_a90,48,43,91,0.53,0.47
MOSA_a0,24,20,44,0.55,0.45
MOSA_a103,45,43,88,0.51,0.49
MOSA_a120,40,48,88,0.45,0.55
MOSA_a135,44,44,88,0.5,0.5
MOSA_a144,32,56,88,0.36,0.64
MOSA_a150,39,50,89,0.44,0.56
MOSA_a180,24,20,44,0.55,0.45
MOSA_a30,47,43,90,0.52,0.48
MOSA_a36,46,44,90,0.51,0.49
MOSA_a45,39,49,88,0.44,0.56
MOSA_a60,41,49,90,0.46,0.54
MOSA_a72,41,49,90,0.46,0.54
MOSA_a90,45,46,91,0.49,0.51
MOSU_a0,21,20,41,0.51,0.49
MOSU_a103,44,39,83,0.53,0.47
MOSU_a120,42,43,85,0.49,0.51
MOSU_a135,49,35,84,0.58,0.42
MOSU_a144,43,40,83,0.52,0.48
MOSU_a150,45,40,85,0.53,0.47
MOSU_a180,16,25,41,0.39,0.61
MOSU_a30,35,52,87,0.4,0.6
MOSU_a36,36,50,86,0.42,0.58
MOSU_a45,37,47,84,0.44,0.56
MOSU_a60,49,39,88,0.56,0.44
MOSU_a72,43,43,86,0.5,0.5
MOSU_a90,44,41,85,0.52,0.48
MOUR_a0,28,19,47,0.6,0.4
MOUR_a103,42,46,88,0.48,0.52
MOUR_a120,43,45,88,0.49,0.51
MOUR_a135,46,42,88,0.52,0.48
MOUR_a144,43,46,89,0.48,0.52
MOUR_a150,41,48,89,0.46,0.54
MOUR_a180,25,20,45,0.56,0.44
MOUR_a30,36,55,91,0.4,0.6
MOUR_a36,40,51,91,0.44,0.56
MOUR_a45,43,50,93,0.46,0.54
MOUR_a60,46,44,90,0.51,0.49
MOUR_a72,45,44,89,0.51,0.49
MOUR_a90,39,48,87,0.45,0.55
MOVE_a0,15,25,40,0.38,0.62
MOVE_a103,36,45,81,0.44,0.56
MOVE_a120,40,44,84,0.48,0.52
MOVE_a135,36,49,85,0.42,0.58
MOVE_a144,42,40,82,0.51,0.49
MOVE_a150,50,34,84,0.6,0.4
MOVE_a180,20,22,42,0.48,0.52
MOVE_a30,52,33,85,0.61,0.39
MOVE_a36,51,35,86,0.59,0.41
MOVE_a45,42,41,83,0.51,0.49
MOVE_a60,36,48,84,0.43,0.57
MOVE_a72,46,40,86,0.53,0.47
MOVE_a90,37,49,86,0.43,0.57
SANE_a45,13,9,22,0.59,0.41
SANE_a60,81,88,169,0.48,0.52
SANE_a72,78,85,163,0.48,0.52
SAPL_a0,29,19,48,0.6,0.4
SAUR_a103,138,151,289,0.48,0.52
SAUR_a120,47,64,111,0.42,0.58
SUJU_a0,6,10,16,0.38,0.62
SUJU_a103,19,10,29,0.66,0.34
SUJU_a120,11,16,27,0.41,0.59
SUJU_a135,10,15,25,0.4,0.6
SUJU_a144,5,21,26,0.19,0.81
SUJU_a150,12,12,24,0.5,0.5
SUJU_a180,7,5,12,0.58,0.42
SUJU_a30,15,17,32,0.47,0.53
SUJU_a36,19,13,32,0.59,0.41
SUJU_a45,12,19,31,0.39,0.61
SUJU_a60,10,20,30,0.33,0.67
SUJU_a72,17,13,30,0.57,0.43
SUJU_a90,16,11,27,0.59,0.41
SUMA_a0,4,9,13,0.31,0.69
SUMA_a103,19,16,35,0.54,0.46
SUMA_a120,10,15,25,0.4,0.6
SUMA_a135,7,12,19,0.37,0.63
SUMA_a144,7,10,17,0.41,0.59
SUMA_a150,6,10,16,0.38,0.62
SUMA_a180,4,4,8,0.5,0.5
SUMA_a30,18,19,37,0.49,0.51
SUMA_a36,16,19,35,0.46,0.54
SUMA_a45,18,16,34,0.53,0.47
SUMA_a60,11,24,35,0.31,0.69
SUMA_a72,16,20,36,0.44,0.56
SUMA_a90,15,19,34,0.44,0.56
SUNE_a0,5,9,14,0.36,0.64
SUNE_a103,14,16,30,0.47,0.53
SUNE_a120,15,14,29,0.52,0.48
SUNE_a135,16,15,31,0.52,0.48
SUNE_a144,14,18,32,0.44,0.56
SUNE_a150,17,12,29,0.59,0.41
SUNE_a180,5,7,12,0.42,0.58
SUNE_a30,12,14,26,0.46,0.54
SUNE_a36,15,13,28,0.54,0.46
SUNE_a45,14,14,28,0.5,0.5
SUNE_a60,17,14,31,0.55,0.45
SUNE_a72,14,17,31,0.45,0.55
SUNE_a90,11,21,32,0.34,0.66
SUPL_a0,11,9,20,0.55,0.45
SUPL_a103,11,15,26,0.42,0.58
SUPL_a120,11,15,26,0.42,0.58
SUPL_a135,16,13,29,0.55,0.45
SUPL_a144,10,17,27,0.37,0.63
SUPL_a150,9,16,25,0.36,0.64
SUPL_a180,5,9,14,0.36,0.64
SUPL_a30,18,10,28,0.64,0.36
SUPL_a36,13,15,28,0.46,0.54
SUPL_a45,11,18,29,0.38,0.62
SUPL_a60,17,15,32,0.53,0.47
SUPL_a72,14,17,31,0.45,0.55
SUPL_a90,15,17,32,0.47,0.53
SUSA_a0,8,6,14,0.57,0.43
SUSA_a103,11,15,26,0.42,0.58
SUSA_a120,13,14,27,0.48,0.52
SUSA_a135,13,13,26,0.5,0.5
SUSA_a144,6,20,26,0.23,0.77
SUSA_a150,11,15,26,0.42,0.58
SUSA_a180,4,9,13,0.31,0.69
SUSA_a30,11,20,31,0.35,0.65
SUSA_a36,15,17,32,0.47,0.53
SUSA_a45,16,16,32,0.5,0.5
SUSA_a60,14,19,33,0.42,0.58
SUSA_a72,22,7,29,0.76,0.24
SUSA_a90,12,16,28,0.43,0.57
SUUR_a0,11,3,14,0.79,0.21
SUUR_a103,20,10,30,0.67,0.33
SUUR_a120,18,12,30,0.6,0.4
SUUR_a135,12,17,29,0.41,0.59
SUUR_a144,12,16,28,0.43,0.57
SUUR_a150,13,16,29,0.45,0.55
SUUR_a180,8,8,16,0.5,0.5
SUUR_a30,21,7,28,0.75,0.25
SUUR_a36,14,13,27,0.52,0.48
SUUR_a45,10,16,26,0.38,0.62
SUUR_a60,17,12,29,0.59,0.41
SUUR_a72,11,17,28,0.39,0.61
SUUR_a90,12,15,27,0.44,0.56
URNE_a45,309,316,625,0.49,0.51
URPL_a103,211,207,418,0.5,0.5
VEJU_a0,4,10,14,0.29,0.71
VEJU_a103,12,11,23,0.52,0.48
VEJU_a120,10,12,22,0.45,0.55
VEJU_a135,23,18,41,0.56,0.44
VEJU_a144,30,17,47,0.64,0.36
VEJU_a150,6,15,21,0.29,0.71
VEJU_a180,6,4,10,0.6,0.4
VEJU_a30,26,16,42,0.62,0.38
VEJU_a36,28,30,58,0.48,0.52
VEJU_a45,15,12,27,0.56,0.44
VEJU_a60,17,8,25,0.68,0.32
VEJU_a72,14,9,23,0.61,0.39
VEJU_a90,9,16,25,0.36,0.64
VEMA_a0,5,7,12,0.42,0.58
VEMA_a103,10,30,40,0.25,0.75
VEMA_a120,34,22,56,0.61,0.39
VEMA_a135,7,10,17,0.41,0.59
VEMA_a144,6,10,16,0.38,0.62
VEMA_a150,9,6,15,0.6,0.4
VEMA_a180,2,5,7,0.29,0.71
VEMA_a30,9,12,21,0.43,0.57
VEMA_a36,12,8,20,0.6,0.4
VEMA_a45,14,7,21,0.67,0.33
VEMA_a60,15,10,25,0.6,0.4
VEMA_a72,14,20,34,0.41,0.59
VEMA_a90,20,26,46,0.43,0.57
VENE_a0,4,8,12,0.33,0.67
VENE_a103,14,13,27,0.52,0.48
VENE_a120,16,11,27,0.59,0.41
VENE_a135,25,20,45,0.56,0.44
VENE_a144,10,17,27,0.37,0.63
VENE_a150,11,15,26,0.42,0.58
VENE_a180,6,4,10,0.6,0.4
VENE_a30,8,12,20,0.4,0.6
VENE_a36,7,15,22,0.32,0.68
VENE_a45,9,14,23,0.39,0.61
VENE_a60,13,11,24,0.54,0.46
VENE_a72,18,10,28,0.64,0.36
VENE_a90,28,24,52,0.54,0.46
VEPL_a0,2,9,11,0.18,0.82
VEPL_a103,10,15,25,0.4,0.6
VEPL_a120,11,14,25,0.44,0.56
VEPL_a135,26,16,42,0.62,0.38
VEPL_a144,26,18,44,0.59,0.41
VEPL_a150,10,11,21,0.48,0.52
VEPL_a180,7,4,11,0.64,0.36
VEPL_a30,15,13,28,0.54,0.46
VEPL_a36,18,10,28,0.64,0.36
VEPL_a45,12,12,24,0.5,0.5
VEPL_a60,12,12,24,0.5,0.5
VEPL_a72,20,23,43,0.47,0.53
VEPL_a90,11,18,29,0.38,0.62
VESA_a0,6,5,11,0.55,0.45
VESA_a103,10,12,22,0.45,0.55
VESA_a120,13,10,23,0.57,0.43
VESA_a135,34,7,41,0.83,0.17
VESA_a144,8,15,23,0.35,0.65
VESA_a150,12,10,22,0.55,0.45
VESA_a180,2,7,9,0.22,0.78
VESA_a30,16,12,28,0.57,0.43
VESA_a36,19,9,28,0.68,0.32
VESA_a45,18,10,28,0.64,0.36
VESA_a60,24,16,40,0.6,0.4
VESA_a72,16,28,44,0.36,0.64
VESA_a90,10,14,24,0.42,0.58
VESU_a0,16,22,38,0.42,0.58
VESU_a30,35,54,89,0.39,0.61
VESU_a36,56,47,103,0.54,0.46
VESU_a45,111,136,247,0.45,0.55
VEUR_a0,2,10,12,0.17,0.83
VEUR_a103,15,9,24,0.62,0.38
VEUR_a120,15,12,27,0.56,0.44
VEUR_a135,11,15,26,0.42,0.58
VEUR_a144,11,19,30,0.37,0.63
VEUR_a150,18,11,29,0.62,0.38
VEUR_a180,15,18,33,0.45,0.55
VEUR_a30,20,19,39,0.51,0.49
VEUR_a36,22,14,36,0.61,0.39
VEUR_a45,20,20,40,0.5,0.5
VEUR_a60,14,9,23,0.61,0.39
VEUR_a72,16,6,22,0.73,0.27
VEUR_a90,9,12,21,0.43,0.57
